video;codec;resolution;width;bitrate [kb/s];nic;userDevice;cpu_model;encoded_segment_size [B];decoding_duration[s];average_cpu_utilization [%];energy_decode [wh];emission_decode_Austria_CI_157 [g];energy_NIC_LTE_TH_16_Mb/s [kWh];emission_NIC_LTE_TH_16_Austria_CI_157_[g];energy_NIC_LTE_TH_20_Mb/s [kWh];emission_NIC_LTE_TH_20_Austria_CI_157 [g];energy_NIC_LTE_TH_42_Mb/s [kWh];emission_NIC_LTE_TH_42_Austria_CI_157 [g];energy_NIC_LTE_TH_60_Mb/s [kWh];emission_NIC_LTE_TH_60_Austria_CI_157 [g]
CampfireParty_s001;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;5738373.0;3.38;8.9375;8.391319444444375e-05;0.0131743715277776;4.487509243366467e-06;0.0007045389512085;3.7531509808e-06;0.0005892447039856;1.8065187609809523e-06;0.000283623445474;1.2756190646666666e-06;0.0002002721931526
CampfireParty_s001;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;17459162.0;7.8;9.0;0.000195;0.030615;1.3653373675157152e-05;0.0021435796669996;1.1419067910755556e-05;0.0017927936619886;5.4963843765481486e-06;0.000862932347118;3.881107049037036e-06;0.0006093338066988
Characters_s000;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;68637.0;0.26;5.625;4.0625e-06;0.0006378124999999;5.367534873333333e-08;8.427029751133332e-06;4.489164853333333e-08;7.0479888197333335e-06;2.1607871812698413e-08;3.392435874593651e-06;1.5257750888888888e-08;2.395466889555556e-06
Characters_s000;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;878183.0;0.61;6.25;1.0590277777775e-05;0.0016626736111106;6.867546480278111e-07;0.0001078204797403;5.743707123555555e-07;9.017620183982224e-05;2.764640892243386e-07;4.340486200822117e-05;1.952168283703705e-07;3.064904205414816e-05
Characters_s000;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1920021.0;1.0;6.875000000000001;1.909722222221875e-05;0.0029982638888883;1.5014904024115768e-06;0.0002357339931786;1.2557790682666667e-06;0.0001971573137178;6.044490237873015e-07;9.489849673460634e-05;4.268135571111111e-07;6.700972846644444e-05
Characters_s000;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3340059.0;2.29;7.249999999999999;4.611805555555e-05;0.0072405347222213;2.6119852501552897e-06;0.0004100816842743;2.184547033066667e-06;0.0003429738841914;1.0514965211015872e-06;0.0001650849538129;7.424827451111111e-07;0.0001165697909824
Characters_s000;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4774543.0;3.85;7.6875;8.22135416666625e-05;0.012907526041666;3.733777125563407e-06;0.0005862030087134;3.1227633239111106e-06;0.000490273841854;1.5030918179439152e-06;0.0002359854154171;1.0613632254074074e-06;0.0001666340263889
Characters_s000;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;10311860.0;8.91;8.5625;0.000211921875;0.033271734375;8.06405701865336e-06;0.0012660569519285;6.744414744888889e-06;0.0010588731149475;3.246315384275132e-06;0.0005096715153311;2.292288285925926e-06;0.0003598892608903
Characters_s001;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;66877.0;0.25;5.6875;3.949652777777778e-06;0.0006200954861111;5.2298997584963415e-08;8.210942620839256e-06;4.374053031111112e-08;6.867263258844446e-06;2.10537996010582e-08;3.305446537366137e-06;1.4866509407407408e-08;2.334041976962963e-06
Characters_s001;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;860176.0;0.58;6.125;9.86805555555e-06;0.0015492847222213;6.726728553410513e-07;0.0001056096382885;5.625933340444444e-07;8.832715344497778e-05;2.707952379089947e-07;4.2514852351712166e-05;1.9121393896296293e-07;3.002058841718518e-05
Characters_s001;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1914122.0;0.97;6.812500000000001;1.8355902777775e-05;0.0028818767361106;1.4968772800114436e-06;0.0002350097329617;1.2519208600888888e-06;0.0001965515750339;6.025919374370371e-07;9.460693417761482e-05;4.255022312592593e-07;6.680385030770371e-05
Characters_s001;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3326432.0;2.3;7.187499999999999;4.59201388888875e-05;0.0072094618055553;2.601328694985496e-06;0.0004084086051127;2.1756343694222222e-06;0.0003415745959992;1.0472065540402116e-06;0.0001644114289843;7.394535134814816e-07;0.0001160942016165
Characters_s001;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4723669.0;4.12;7.375;8.4402777777775e-05;0.0132512361111106;3.693992757198536e-06;0.0005799568628801;3.0894894668444448e-06;0.0004850498462945;1.4870759828899473e-06;0.0002334709293137;1.0500541236296297e-06;0.0001648584974098
Characters_s001;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;10256068.0;9.28;8.125;0.0002094444444444;0.0328827777777708;8.020426687250034e-06;0.0012592069898982;6.7079242972444445e-06;0.0010531441146673;3.228751295166138e-06;0.000506913953341;2.279885930962963e-06;0.0003579420911611
Childs_Play_s000;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;68359.0;0.24;5.75;3.833333333333334e-06;0.0006018333333333;5.3457947813306723e-08;8.392897806689155e-06;4.470982417777778e-08;7.019442395911112e-06;2.1520353588359792e-08;3.3786955133724875e-06;1.5195952518518518e-08;2.385764545407408e-06
Childs_Play_s000;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;685228.0;0.5;6.0;8.33333333333125e-06;0.001308333333333;5.358604231222887e-07;8.413008643019932e-05;4.481695665777777e-07;7.036262195271111e-05;2.157192008169313e-07;3.386791452825821e-05;1.5232364651851857e-07;2.391481250340741e-05
Childs_Play_s000;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1542470.0;0.79;7.062499999999999;1.54982638888875e-05;0.0024332274305553;1.2062388385375915e-06;0.0001893794976504;1.0088439342222224e-06;0.0001583884976728;4.855907751640212e-07;7.623775170075134e-05;3.428853681481482e-07;5.383300279925926e-05
Childs_Play_s000;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;2819440.0;1.77;7.5625;3.71822916666625e-05;0.005837619791666;2.204851978272788e-06;0.0003461617605888;1.8440390684444444e-06;0.0002895141337457;8.8759849794709e-07;0.0001393529641776;6.267510696296296e-07;9.839991793185184e-05
Childs_Play_s000;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4065000.0;3.63;6.5;6.55416666666625e-05;0.010290041666666;3.178901942115769e-06;0.0004990876049121;2.658690666666667e-06;0.0004174144346666;1.2797179206349206e-06;0.0002009157135396;9.036344444444444e-07;0.0001418706077777
Childs_Play_s000;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;8663204.0;6.9;8.25;0.000158125;0.024825625;6.774778848842582e-06;0.0010636402792682;5.666120447288889e-06;0.0008895809102243;2.727295795551323e-06;0.0004281854399015;1.925798163259259e-06;0.0003023503116317
Childs_Play_s001;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;64524.0;0.25;5.75;3.993055555555556e-06;0.0006269097222222;5.0458909941716576e-08;7.922048860849502e-06;4.220156373333333e-08;6.625645506133333e-06;2.0313042831746032e-08;3.189147724584127e-06;1.4343446222222222e-08;2.251921056888889e-06
Childs_Play_s001;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;707955.0;0.51;6.0625;8.5885416666625e-06;0.001348401041666;5.536333393433135e-07;8.692043427690021e-05;4.6303403466666666e-07;7.269634344266666e-05;2.2287397306349205e-07;3.499121377096825e-05;1.5737577444444445e-07;2.470799658777778e-05
Childs_Play_s001;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1569113.0;0.9;6.5625;1.640625e-05;0.00257578125;1.2270741360637393e-06;0.000192650639362;1.0262696403555554e-06;0.0001611243335358;4.939783580814815e-07;7.75546022187926e-05;3.488080083703704e-07;5.476285731414815e-05
Childs_Play_s001;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;2788477.0;2.03;7.062499999999999;3.9824652777775e-05;0.0062524704861106;2.1806383642915506e-06;0.0003423602231937;1.8237878903111109e-06;0.0002863346987788;8.778509196010582e-07;0.0001378225943773;6.198681094074074e-07;9.731929317696297e-05
Childs_Play_s001;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4013341.0;3.71;6.937500000000001;7.14947916666625e-05;0.011224682291666;3.138503689858017e-06;0.0004927450793077;2.624903384711111e-06;0.0004121098313996;1.2634549567820106e-06;0.0001983624282147;8.921508400740741e-07;0.0001400676818916
Childs_Play_s001;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;9025640.0;7.96;8.0;0.0001768888888888;0.0277715555555416;7.058210215212243e-06;0.0011081390037883;5.903169699555555e-06;0.0009267976428302;2.8413956342433865e-06;0.0004460991145762;2.006366343703704e-06;0.0003149995159614
Childs_Play_s002;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;96837.0;0.25;5.8125;4.0364583333333335e-06;0.0006337239583333;7.572824781516968e-08;1.188933490698164e-05;6.333570186666666e-08;9.943705193066666e-06;3.0485619749206346e-08;4.786242300625396e-06;2.1526506444444444e-08;3.3796615117777777e-06
Childs_Play_s002;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1067624.0;0.55;5.9375;9.07118055555e-06;0.0014241753472213;8.349008627427812e-07;0.0001310794354506;6.982735459555557e-07;0.000109628946715;3.361027220910053e-07;5.276812736828783e-05;2.3732886103703706e-07;3.726063118281482e-05
Childs_Play_s002;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;2258784.0;1.03;6.5;1.859722222221875e-05;0.0029197638888883;1.766409063817964e-06;0.0002773262230194;1.4773451264e-06;0.0002319431848447;7.110962764190476e-07;0.0001116421153977;5.021193173333333e-07;7.883273282133333e-05
Childs_Play_s002;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3843068.0;2.14;7.124999999999999;4.23541666666625e-05;0.006649604166666;3.0053471903771128e-06;0.0004718395088892;2.5135372750222227e-06;0.0003946253521784;1.2098506740021164e-06;0.0001899465558183;8.542997828148149e-07;0.0001341250659019
Childs_Play_s002;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;5375701.0;3.6;7.3125;7.3125e-05;0.011480625;4.203893320820093e-06;0.0006600112513687;3.5159473740444444e-06;0.0005520037377249;1.692344626242328e-06;0.00026569810632;1.194998422296296e-06;0.0001876147523005
Childs_Play_s002;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;11166329.0;8.28;7.8125;0.0001796875;0.0282109374999999;8.732266898992282e-06;0.0013709659031417;7.3032754472888895e-06;0.0011466142452243;3.5153139800751326e-06;0.0005519042948717;2.4822335799259257e-06;0.0003897106720483
Childs_Play_s003;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;85235.0;0.25;6.0;4.166666666666667e-06;0.0006541666666666;6.665527848369926e-08;1.0464878721940784e-05;5.5747478222222233e-08;8.75235408088889e-06;2.6833150544973548e-08;4.212804635560847e-06;1.894742481481481e-08;2.974745695925925e-06
Childs_Play_s003;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;951135.0;0.54;6.1875;9.28125e-06;0.00145715625;7.438044031277446e-07;0.000116777291291;6.220845626666667e-07;9.766727633866668e-05;2.994303823968254e-07;4.701057003630159e-05;2.114337877777778e-07;3.319510468111111e-05
Childs_Play_s003;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;2073981.0;0.99;6.875000000000001;1.890625e-05;0.00296828125;1.621889847186028e-06;0.0002546367060082;1.3564757509333333e-06;0.0002129666928965;6.529177497555555e-07;0.0001025080867116;4.610382948888889e-07;7.238301229755555e-05
Childs_Play_s003;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3664879.0;2.2;7.3125;4.46875e-05;0.0070159375;2.8660002387993344e-06;0.0004499620374914;2.396993749511112e-06;0.0003763280186732;1.153754325524868e-06;0.0001811394291074;8.14689028074074e-07;0.0001279061774076
Childs_Play_s003;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;5259671.0;3.85;7.625;8.15451388888875e-05;0.0128025868055553;4.11315580732841e-06;0.0006457654617505;3.440058597155556e-06;0.0005400891997534;1.655816786062434e-06;0.0002599632354118;1.169205383037037e-06;0.0001835652451368
Childs_Play_s003;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;11087563.0;8.29;8.5;0.0001957361111111;0.0307305694444426;8.670670492996541e-06;0.0013612952674004;7.2517589825777775e-06;0.0011385261602647;3.490517359721693e-06;0.0005480112254763;2.464724189851852e-06;0.0003869616978067
Childs_Play_s004;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;52804.0;0.24;5.75;3.833333333333334e-06;0.0006018333333333;4.1293662521889554e-08;6.48310501593666e-06;3.4536162844444445e-08;5.422177566577778e-06;1.6623425604232802e-08;2.60987781986455e-06;1.1738133629629633e-08;1.8428869798518524e-06
Childs_Play_s004;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;701444.0;0.49;6.3125;8.5920138888875e-06;0.0013489461805553;5.485416221120426e-07;8.612103467159068e-05;4.5877555128888884e-07;7.202776155235555e-05;2.208242206941799e-07;3.4669402648986245e-05;1.5592840325925926e-07;2.4480759311703705e-05
Childs_Play_s004;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1674189.0;0.88;6.6875;1.634722222221875e-05;0.0025665138888883;1.3092454276922157e-06;0.0002055515321476;1.0949940144e-06;0.0001719140602608;5.270577283714286e-07;8.274806335431428e-05;3.72166014e-07;5.8430064198000006e-05
Childs_Play_s004;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;2940681.0;2.03;7.062499999999999;3.9824652777775e-05;0.0062524704861106;2.2996645859884234e-06;0.0003610473400001;1.9233360709333334e-06;0.0003019637631365;9.257668326126984e-07;0.0001453453927201;6.537024948888889e-07;0.0001026312916975
Childs_Play_s004;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4184532.0;3.43;7.375;7.026736111110625e-05;0.0110319756944436;3.2723780815856286e-06;0.0005137633588089;2.7368699072000004e-06;0.0004296885754304;1.3173482385904763e-06;0.0002068236734587;9.302059653333332e-07;0.0001460423365573
Childs_Play_s004;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;9285970.0;8.26;7.5625;0.0001735173611111;0.0272422256944427;7.261792882516302e-06;0.001140101482555;6.073437089777777e-06;0.0009535296230951;2.923351099502645e-06;0.0004589661226219;2.0642367385185186e-06;0.0003240851679474
Childs_Play_s005;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;96042.0;0.24;6.0625;4.041666666666666e-06;0.0006345416666666;7.51065437453094e-08;1.1791727368013576e-05;6.281573653333335e-08;9.862070635733336e-06;3.023534281269841e-08;4.74694882159365e-06;2.134978088888889e-08;3.351915599555556e-06
Childs_Play_s005;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1075649.0;0.55;6.0625;9.262152777775e-06;0.0014541579861106;8.411765547687292e-07;0.0001320647190986;7.035222526222222e-07;0.0001104529936616;3.3862910248783066e-07;5.316476909058941e-05;2.391127888148148e-07;3.7540707843925926e-05
Childs_Play_s005;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;2307329.0;0.9;6.25;1.5625e-05;0.002453125;1.804372112964338e-06;0.0002832864217354;1.5090957139555555e-06;0.000236928027091;7.263789102338625e-07;0.0001140414889067;5.129106910370371e-07;8.052697849281482e-05
Childs_Play_s005;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3968453.0;2.06;6.75;3.8625e-05;0.0060641249999999;3.1034004794330006e-06;0.0004872338752709;2.595544637688889e-06;0.0004075005081171;1.2493235968751323e-06;0.0001961438047093;8.821724039259259e-07;0.0001385010674163
Childs_Play_s005;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;5589190.0;3.56;7.062499999999999;6.9840277777775e-05;0.0109649236111106;4.370845497135063e-06;0.0006862227430502;3.655578668444445e-06;0.0005739258509457;1.7595539003280422e-06;0.0002762499623515;1.2424562362962962e-06;0.0001950656290985
Childs_Play_s005;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;11549366.0;7.56;7.875;0.000165375;0.025963875;9.031808611957153e-06;0.0014179939520772;7.553798669155556e-06;0.0011859463910574;3.6358992969671954e-06;0.0005708361896238;2.56738128637037e-06;0.0004030788619601
Childs_Play_s006;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;70780.0;0.25;6.0;4.166666666666667e-06;0.0006541666666666;5.5351212660013305e-08;8.690140387622088e-06;4.6293265777777785e-08;7.268042727111112e-06;2.2282517693121694e-08;3.498355277820106e-06;1.5734131851851853e-08;2.470258700740741e-06
Childs_Play_s006;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;811952.0;0.5;6.4375;8.94097222221875e-06;0.0014037326388883;6.349608338757152e-07;9.96888509184873e-05;5.310526947555555e-07;8.337527307662222e-05;2.556136593100529e-07;4.013134451167831e-05;1.804939223703704e-07;2.833754581214816e-05
Childs_Play_s006;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1816257.0;0.93;6.75;1.74375e-05;0.0027376875;1.4203451180027943e-06;0.0002229941835264;1.1879128005333334e-06;0.0001865023096837;5.717826891460317e-07;8.976988219592697e-05;4.037472042222223e-07;6.33883110628889e-05
Childs_Play_s006;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3198657.0;2.11;7.000000000000001;4.1027777777775e-05;0.0064413611111106;2.501406383631537e-06;0.0003927208022301;2.0920638405333334e-06;0.0003284540229637;1.0069812262888888e-06;0.0001580960525273;7.110496042222223e-07;0.0001116347878628
Childs_Play_s006;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4562121.0;3.61;7.375;7.395486111110625e-05;0.0116109131944436;3.567659362132136e-06;0.0005601225198547;2.9838298949333333e-06;0.0004684612935045;1.436218450136508e-06;0.0002254862966714;1.0141426015555556e-06;0.0001592203884442
Childs_Play_s006;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;9843839.0;7.65;8.5;0.000180625;0.028358125;7.698056313646973e-06;0.0012085948412425;6.438308209955556e-06;0.001010814388963;3.0989759350910056e-06;0.0004865392218092;2.188248951037037e-06;0.0003435550853128
Childs_Play_s007;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;87345.0;0.25;6.0625;4.210069444444444e-06;0.0006609809027777;6.830533582634733e-08;1.0723937724736532e-05;5.7127512e-08;8.969019384e-06;2.749740757142857e-08;4.317092988714285e-06;1.941647e-08;3.04838579e-06
Childs_Play_s007;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;954161.0;0.54;5.8125;8.71875e-06;0.00136884375;7.461707886817034e-07;0.000117148813823;6.240637011555555e-07;9.79780010814222e-05;3.0038300882433866e-07;4.716013238542117e-05;2.1210645637037042e-07;3.3300713650148155e-05
Childs_Play_s007;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1977415.0;0.99;6.5625;1.8046875e-05;0.002833359375;1.5463735261669996e-06;0.0002427806436082;1.2933172951111112e-06;0.0002030508153324;6.225174445343915e-07;9.773523879189947e-05;4.395720307407408e-07;6.901280882629631e-05
Childs_Play_s007;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3411181.0;2.1;6.875000000000001;4.01041666666625e-05;0.006296354166666;2.6676039128679973e-06;0.0004188138143202;2.2310639820444448e-06;0.0003502770451809;1.073886705099471e-06;0.0001686002127006;7.582929022962962e-07;0.0001190519856605
Childs_Play_s007;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4835274.0;3.53;7.4375;7.292881944444375e-05;0.0114498246527776;3.7812698423768464e-06;0.0005936593652531;3.1624840970666666e-06;0.0004965100032394;1.5222107721968254e-06;0.0002389870912349;1.0748635017777775e-06;0.0001687535697791
Childs_Play_s007;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;10241978.0;7.38;8.3125;0.00017040625;0.02675378125;8.009408057886096e-06;0.0012574770650881;6.698708811022222e-06;0.0010516972833304;3.22431556933545e-06;0.0005062175443856;2.276753776148148e-06;0.0003574503428552
Childs_Play_s008;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;72532.0;0.25;5.75;3.993055555555556e-06;0.0006269097222222;5.672130766679975e-08;8.905245303687562e-06;4.743915164444444e-08;7.447946808177778e-06;2.2834071394709e-08;3.584949208969313e-06;1.612359496296296e-08;2.531404409185185e-06
Childs_Play_s008;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;875575.0;0.54;5.875;8.8125e-06;0.0013835625;6.847151458715902e-07;0.0001075002779018;5.726649644444444e-07;8.990839941777778e-05;2.7564305494709e-07;4.3275959626693126e-05;1.946370796296296e-07;3.055802150185185e-05
Childs_Play_s008;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1886997.0;0.95;6.3125;1.665798611110625e-05;0.0026153038194436;1.4756650499548904e-06;0.0002316794128429;1.2341799045333334e-06;0.0001937662450117;5.94052614288889e-07;9.326626044335556e-05;4.194724442222222e-07;6.58571737428889e-05
Childs_Play_s008;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3281102.0;2.22;6.625;4.08541666666625e-05;0.006414104166666;2.565879832737991e-06;0.0004028431337398;2.145986534755556e-06;0.0003369198859566;1.03293604645291e-06;0.0001621709592931;7.293768223703704e-07;0.0001145121611121
Childs_Play_s008;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4675588.0;3.72;7.124999999999999;7.3625e-05;0.011559125;3.656392564264005e-06;0.0005740536325894;3.0580423559111108e-06;0.000480112649878;1.471939422658201e-06;0.0002310944893573;1.0393658954074072e-06;0.0001631804455789
Childs_Play_s008;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;10076611.0;8.3;7.75;0.0001786805555555;0.0280528472222135;7.880088137231272e-06;0.0012371738375453;6.590551443377778e-06;0.0010347165766103;3.1722557628455027e-06;0.0004980441547667;2.2399933045185184e-06;0.0003516789488094
Childs_Play_s009;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;102910.0;0.25;5.75;3.993055555555556e-06;0.0006269097222222;8.047744129474385e-08;1.2634958283274786e-05;6.730771377777777e-08;1.056731106311111e-05;3.2397483693121695e-08;5.086404939820106e-06;2.2876511851851853e-08;3.591612360740741e-06
